689,Sefer Beʼer Yaʻaḳov : ʻal Sh. ʻa. ṿe-arbaʻ ṭurim ... u-sheʼelot u-teshuvot / Yaʼaḳov [sic] Berlin ; hashgaḥah ṿe-haʻataḳah shel Yitsḥaḳ Itsḳ Meʼir mi-Faltsburg.
927,נעטי נעמנים. מדרש כונן
852,פירוש התורה
679,אור החמה
2218,seder ha-dorot
858,שער התפילה
450,Sefer Bet lehem Yehudah : mafteah ... li-metso kol maamre Razal meha-Shas asher bau be-sefer En Yisrael
840,ש''ם עולם
695,"Ḥamishah ḥumshe Torah : [Neviʼim Rishonim, Neviʼim Aḥaronim, Ketuvim]."
806,תרומת הדשן ‬
918,Vetus Testamentum hebraicum : cum variis lectionibus
3423,מרי צבי
848,בית אברהם
966,שורש מיעקב
876,מדרש אליהו
662,Arba'ah ve-esrim
813,בית אהרן והוספת
882,עמק ברכה
692,Sefer Bet Shelomoh : ṿe-hu ḥibur sheʼelot u-teshuvot ... / Shelomoh n. Ḥason.
908,כתבי קדש עשרים וארבעה
660,Arba'ah ve-Esrim
911,תורת זבח
877,בראשית
1046,Perush Iyov
892,שמחת לבב
949,יראת ה' לחיים
990,Masekhet Bava Kama
1518,בן אורי
878,"לקוטי הגר""א"
2987,Masekhet Nazir
690,Sipur Bekhi neharot
912,חסד לאברהם
1010,ספר החסידים ‬
1421,גבעת פנחס
963,מקראי קדש
860,"סדר התפלה עפ""י נוסח האר""י ז""ל"
879,פירוש על מסכת אבות
993,ספר דברים מן חמשה חומשי תורה
853,פני יצחק
864,סדר מועד
913,מקדש מלך
880,שארית יוסף
962,סדור תפילה כמנהג ספרד
2219,Shaʻare tsedeḳ
934,"‫  שרשי הי""ם ‬"
1258,תועפת ראם
2630,שאלות ותשובות חינוך בית יהודא
965,Sefer be-Shartei Tzedek
1015,Sefer Matsref la-kesef : ha-mityaḥes le-ḥibur Meʼor ʻenayim
1017,הפרנס
1259,Masekhet Gittin
967,ספר ויקרא מן חמשה חומשי תורה
1257,Masekhet Sanhedrin
950,‫  אמרי בינה ‬
920,"ליקוטי הש""ס ‬"
318,ספר שתי ידות
891,‫  שלחן ערוך ‬מטור חשן המשפט
951,מירא דכייא
926,כתבי קדש עשרים וארבעה
919,סדר הדורות
972,Biblia sacra
1381,שלחן ערוך
343,Pirke Avot 'im pitrono be-lashon ha-kodesh
644,ברכת יהוד ‬
824,Sefer ha-mefoʼar / lehe-ḥakham Shelomoh Molkho.
821,Zeh ha-sefer Binyan Yehoshuʻa : perush maspiḳ ʻal ... masekhet Avot de-Rabi Natan u-masekhet Śemaḥot u-masekhet Derekh erets rabah ṿe-zuṭa u-Fereḳ ha-Shalom : [ʻim perush] / Yehoshuaʻ Falḳ ... mi-toshave ... Lisa ... ben ... Yitsḥaḳ Ayziḳ.
680,דברי נחמיה
581,Sidre tohorah : `al Shulhan `arukh hilkhot nidah
1911,נביאים וכתובים
889,Sefer Ḥidushe halakhot
625,אורים ותומים
814,"תשובות מהרי""ם"
701,Sefer Dameśeḳ Eliʻezer : ʻal Torah Neviʼim u-Khetuvim / Eliʻezer ben Yehuda.
682,שאלות ותשובות
841,נכח השלחן
1816,Halikhot 'Olam
1054,Mivhar ha-peninim
815,Sefer Marot ha-tsovot : perush al Neviim rishonim leha-Rav ... Mosheh Alshekh.
469,Sefer Netivot ha-Shalom.
2282,Neveh Shalom
849,שאלות ותשובות להרב רבינו אשר
3180,
991,Masekhet Sotah
646,תוספות בכורים
1141,אבן בוחן
99,Akeidat Yitzhak
854,עצמות יוסף
881,ליקוטי יקרים
914,פתחי נדה
937,"Sefer Tre Asar im perush Rabi David Kimhi....  Duodecim prophetae cum com[m]entariis R. Dauid Kimhi... à Francisco Vatablo... emendatis, & locorum scripturae passim citatae adnotatione illustratis, nu[n]c primum Lutetiae Parisiorum in lucem editi..."
859,שו''ת מוהר''י מברונא
1025,Be'ur Milot Ha-Hegyon LeHaRamBam Zal
1047,עמוד העבודה
1012,כונת האגדות נקרא כפתר ופרח
1330,"ספר מהרי""ל"
1078,שלחן עצי שטים
866,ספר חסידים
921,מגדנות נתן
1050,Nevi'im Rishonim
1423,חדושי תורה
1114,'ספר שמואל א' וב
969,ספר במדבר מן חמשה חומשי תורה
2790,ספר הכוזרי
893,משניות. סדר נזיקין
2090,Sefer torah or
1960,"Mahazor Rosh Hashanah, Yom Kippur, ve- Sukkot"
